"cd_UGestora","dt_Ano","nu_Contrato","nu_Aditivo","dt_Assinatura","de_Motivo","vl_Aditivo","dt_MesAno","dt_Aditado"
"201059","2014","000012014","00000001","16/7/2014 00:00:00","JUSTIFICA-SE A NECESSIDADE DE ADITIVO DE  PRAZO DA OBRA EM TELA, ABAIXO PASSAMOS A ELENCAR AS NOSSAS JUSTIFICATIVAS:  DEVIDO AO FATO DE PROBLEMAS REFERENTE A TRANSFERENCIA DE VERBA  DO GOVERNO FEDERAL","0,0000","092014","18/6/2014 00:00:00"
"201059","2010","000032003","00012004","2/1/2004 00:00:00","ALTERACAO DE DATA DE VIGENCIA e DE VALOR DO CONTRATO","320000,0000","002013",""
"201059","2014","000032014","00000001","18/4/2014 00:00:00","EM DECORRENCIA DAS CHUVAS QUE CAIRAM NA REGIAO PROVOCOU O ATRASO NO DESENVOLVIMENTO DOS TRABALHOS, PORTANTO, FAZ-SE-A NECESSARIO O PRESENTE ADITIVO DE PRAZO PARA CONCLUSAO FINAL DOS SERVICOS. IGUALMEN","0,0000","062014","18/5/2014 00:00:00"
"201059","2014","000032014","00000002","16/5/2014 00:00:00","OS ITENS 10.14, 10.15,  NAO HOUVE A NECESSIDADE DE EXECUCAO DESTES ITENS, RAZAO PELA QUAL OS MESMOS DEVEM SEREM SUPRIMIDOS DA PLANILHA ORCAMENTARIA CONTRATADA;    O ITEM 1.03  FOI ACRESCIDO DEVIDO A P","14876,3600","072014","16/6/2014 00:00:00"
"201059","2014","000032014","00012014","18/4/2014 00:00:00","EM DECORRENCIA DAS CHUVAS QUE CAIRAM NA REGIAO PROVOCOU O ATRASO NO DESENVOLVIMENTO DOS TRABALHOS, PORTANTO, FAZ-SE-A NECESSARIO O PRESENTE ADITIVO DE PRAZO PARA CONCLUSAO FINAL DOS SERVICOS. IGUALMEN","0,0000","102014","18/4/2014 00:00:00"
"201059","2014","000032014","00022014","16/5/2014 00:00:00","OS ITENS 10.14, 10.15,  NAO HOUVE A NECESSIDADE DE EXECUCAO DESTES ITENS, RAZAO PELA QUAL OS MESMOS DEVEM SEREM SUPRIMIDOS DA PLANILHA ORCAMENTARIA CONTRATADA;    O ITEM 1.03  FOI ACRESCIDO DEVIDO A P","14876,3600","102014","18/4/2014 00:00:00"
"201059","2010","000072010","00012010","1/9/2010 00:00:00","LOCAÇÃO DE PROGRAMA DE ARRECADAÇÃO","7000,0000","002013",""
"201059","2011","000072011","00012011","28/12/2011 00:00:00","PRORROGAÇÃO DE PRAZO PARA 27/01/2012 E VALORES","104672,0000","002013","27/1/2012 00:00:00"
"201059","2012","000072011","00012012","1/2/2012 00:00:00","ADITIVO DE PRAZO DE 27/01/2012 A 31/03/2012","49500,0000","002013","31/3/2012 00:00:00"
"201059","2012","000072011","00022012","29/3/2012 00:00:00","aditivo de prazo até 30/04/2012 e valor","52000,0000","002013","30/4/2012 00:00:00"
"201059","2010","000092009","00032009","1/12/2009 00:00:00","ELABORAÇÃO DO ORÇAMENTO  2010","6000,0000","002013",""
"201059","2011","000092010","00012011","7/10/2011 00:00:00","PRAZO DE VALIDADE","1,0000","002013","8/10/2011 00:00:00"
"201059","2011","000092010","00022011","8/10/2011 00:00:00","ALTERAÇÃO DE VALOR","18314,4500","002013","8/10/2011 00:00:00"
"201059","2015","000092014","00012014","31/12/2014 00:00:00","OCORRE QUE, QUANDO O PRESENTE CERTAME FORA REALIZADO A ADMINISTRACAO MUNICIPAL, ACABOU POR FIRMAR O PERIODO DE VIGENCIA DA AVENCA ATE O FINAL DO EXERCICIO FINANCEIRO DE 2014 E, TRANSCORRIDO ESSE PRAZO","11250,0000","042015","3/3/2015 00:00:00"
"201059","2010","000102009","00012010","1/3/2010 00:00:00","PROROGAÇÃO DE VIGENCIA DE PRAZO","0,0000","002013",""
"201059","2010","000102010","00012010","1/10/2010 00:00:00","FORNECIMENTO DE GÊNEROS ALIMENTICIOS","54837,0000","002013",""
"201059","2010","000172009","00012009","19/11/2009 00:00:00","PARA ATENDER A DEMANDA DE EXAMES CITOLOGICOS","19164,0000","002013",""
"201059","2014","000182014","00000001","28/8/2014 00:00:00","EM 11 DE FEVEREIRO DE 2014, ESTA PREFEITURA REALIZOU SESSAO DE DISPUTA DO PREGAO PRESENCIAL N. 00014/2014, OBJETIVANDO CONTRATAR PESSOA JURIDICA PARA AQUISICAO DE COMBUSTIVEIS, OLEOS LUBRIFICANTES, FI","7118,4600","092014","16/1/2015 00:00:00"
"201059","2014","000202014","00000001","28/8/2014 00:00:00","EM 11 DE FEVEREIRO DE 2014, ESTA PREFEITURA REALIZOU SESSAO DE DISPUTA DO PREGAO PRESENCIAL N. 00014/2014, OBJETIVANDO CONTRATAR PESSOA JURIDICA PARA AQUISICAO DE COMBUSTIVEIS, OLEOS LUBRIFICANTES, FI","32303,7000","092014","16/1/2015 00:00:00"
"201059","2010","000212009","00012010","4/1/2010 00:00:00","PRORROGAÇÃO DE PRAZO DA VIGÊNCIA","22038,3300","002013",""
"201059","2010","000232009","00012010","4/1/2010 00:00:00","PROROGAÇÃO DE PRAZO DE VIGENCIA","0,0000","002013",""
"201059","2012","000232012","00012012","30/11/2012 00:00:00","LEI 866/93","138349,2500","002013","31/12/2012 00:00:00"
"201059","2011","000282011","00012011","1/12/2011 00:00:00","ALTERAÇÃO DE VALORES","25500,0000","002013","31/12/2011 00:00:00"
"201059","2011","000292011","00012011","11/11/2011 00:00:00","ALTERAÇÃO DE VALORES","102315,7500","002013","31/12/2011 00:00:00"
"201059","2012","000482012","00012012","2/8/2012 00:00:00","aditivo de prazo lei 8.666/93","27689,0000","002013","31/12/2012 00:00:00"
"201059","2011","000532011","00012010","1/11/2011 00:00:00","ALTERAÇÃO DE PRAZO","2000,0000","002013","31/12/2011 00:00:00"
"201059","2016","000552015","00012016","13/4/2016 00:00:00","ANALISANDOSE O CONTRATO N. 00055/2015, PERCEBESE QUE O MESMO TEM POR OBJETO CONTRATACAO DE SERVICOS DE: LIMPEZA URBANA, OU SEJA, O MUNICIPIO BUSCAVA COM O PROCEDIMENTO LICITATORIO PARA CONTRATACAO DE ","0,0000","042016","31/12/2016 00:00:00"
"201059","2012","000572012","00012012","7/9/2012 00:00:00","aditivo de prazo para 09/05/2013","0,0000","002013","9/5/2013 00:00:00"
"201059","2013","000572012","00012013","2/1/2013 00:00:00","aditivo de prazo para poder continuar com o empenhamento","0,0000","082013","31/12/2013 00:00:00"
"201059","2014","000572012","00012014","2/1/2014 00:00:00","ADITIVO DE PRAZO PARA PODER CONTINUAR COM O EMPENHAMENTO","0,0000","072014","31/12/2014 00:00:00"
"201059","2012","000602012","00012012","3/9/2012 00:00:00","aditivo de prazo","0,0000","002013","4/1/2013 00:00:00"
"201059","2015","000602015","00012015","8/9/2015 00:00:00","OCORRE QUE, QUANDO O PRESENTE CERTAME FORA REALIZADO A ADMINISTRACAO MUNICIPAL, ACABOU POR FIRMAR O PERIODO DE VIGENCIA DA AVENCA EM 90 (NOVENTA) DIAS, SEGUINDO AS ESPECIFICACOES DO CRONOGRAMA FISICO-","0,0000","112015","8/9/2016 00:00:00"
"201059","2010","000612009","00062009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1600,0000","002013",""
"201059","2015","000612015","00012015","29/5/2015 00:00:00","OCORRE QUE, QUANDO O CALHAMACO DE DOCUMENTOS ATINENTES AO PROCEDIMENTO LICITATORIO EM EPIGRAFE FOI ENCAMINHADO PARA ANALISE POR PARTE DA GERENCIA DE DESENVOLVIMENTO URBANO (GIDUR/JP), ESTE ORGAO ENCON","-456,2200","122015","3/8/2015 00:00:00"
"201059","2015","000612015","00022015","3/8/2015 00:00:00","OCORRE QUE, QUANDO O PRESENTE CERTAME FORA REALIZADO A ADMINISTRACAO MUNICIPAL, ACABOU POR FIRMAR O PERIODO DE VIGENCIA DA AVENCA EM 90 (NOVENTA) DIAS, SEGUINDO AS ESPECIFICACOES DO CRONOGRAMA FISICO-","0,0000","112015","9/8/2016 00:00:00"
"201059","2010","000622009","00182009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","2300,0000","002013",""
"201059","2015","000622015","00012015","29/5/2015 00:00:00","OCORRE QUE, QUANDO O CALHAMACO DE DOCUMENTOS ATINENTES AO PROCEDIMENTO LICITATORIO EM EPIGRAFE FOI ENCAMINHADO PARA ANALISE POR PARTE DA GERENCIA DE DESENVOLVIMENTO URBANO (GIDUR/JP), ESTE ORGAO ENCON","-150,0400","122015","3/8/2015 00:00:00"
"201059","2015","000622015","00022015","3/8/2015 00:00:00","OCORRE QUE, QUANDO O PRESENTE CERTAME FORA REALIZADO A ADMINISTRACAO MUNICIPAL, ACABOU POR FIRMAR O PERIODO DE VIGENCIA DA AVENCA EM 90 (NOVENTA) DIAS, SEGUINDO AS ESPECIFICACOES DO CRONOGRAMA FISICO-","0,0000","112015","9/8/2016 00:00:00"
"201059","2010","000632009","00132009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","800,0000","002013",""
"201059","2015","000642014","00012014","29/12/2014 00:00:00","OCORRE QUE, QUANDO O PRESENTE CERTAME FORA REALIZADO A ADMINISTRACAO MUNICIPAL, ESTIPULOU UM DETERMINADO VOLUME (MEDIA MENSAL) PARA A DOACAO DE REMEDIOS, TENDO POR BASE O QUANTITATIVO DO ANO ANTERIOR,","10324,8100","042015","4/12/2014 00:00:00"
"201059","2010","000652009","00122009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1000,0000","002013",""
"201059","2012","000652012","00012012","14/12/2012 00:00:00","REAJUSTAMENTO NO QUANTITATIVO","64430,0000","002013","31/12/2012 00:00:00"
"201059","2010","000662009","00222009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1200,0000","002013",""
"201059","2010","000662010","00152010","1/7/2010 00:00:00","CONFORME ARTIGO 65 E & 1º DA 8666/93","5628,0000","002013",""
"201059","2010","000672009","00112009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1000,0000","002013",""
"201059","2010","000682009","00202009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1300,0000","002013",""
"201059","2010","000692010","00012010","1/12/2010 00:00:00","PARA TRANSPORTE DE LIXOS EM VIAS PUBLICAS","2000,0000","002013",""
"201059","2010","000702009","00082009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1600,0000","002013",""
"201059","2010","000702010","00012010","1/12/2010 00:00:00","PARA TRANSPORTE DE LIXOS EM VIAS PUBLICAS","2000,0000","002013",""
"201059","2010","000712009","00052009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1200,0000","002013",""
"201059","2010","000712010","00012010","1/12/2010 00:00:00","PARA TRANSPORTE DE LIXOS EM VIAS PUBLICAS","2000,0000","002013",""
"201059","2011","000712011","00012011","29/12/2011 00:00:00","ADITIVO DE PRAZO PARA 30/03/2012","0,0000","002013","30/3/2012 00:00:00"
"201059","2010","000722009","00202009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1250,0000","002013",""
"201059","2010","000722010","00012010","1/12/2010 00:00:00","PARA TRANSPORTE DE LIXOS EM VIAS PUBLICAS","2800,0000","002013",""
"201059","2015","000722015","00012015","29/5/2015 00:00:00","OCORRE QUE, QUANDO O CALHAMACO DE DOCUMENTOS ATINENTES AO PROCEDIMENTO LICITATORIO EM EPIGRAFE FOI ENCAMINHADO PARA ANALISE POR PARTE DA GERENCIA DE DESENVOLVIMENTO URBANO (GIDUR/JP), ESTE ORGAO ENCON","-481,1500","122015","26/8/2015 00:00:00"
"201059","2015","000722015","00022015","26/8/2015 00:00:00","OCORRE QUE, QUANDO O PRESENTE CERTAME FORA REALIZADO A ADMINISTRACAO MUNICIPAL, ACABOU POR FIRMAR O PERIODO DE VIGENCIA DA AVENCA EM 90 (NOVENTA) DIAS, SEGUINDO AS ESPECIFICACOES DO CRONOGRAMA FISICO-","0,0000","122015","27/8/2016 00:00:00"
"201059","2010","000732009","00072009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1200,0000","002013",""
"201059","2010","000742009","00092009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1350,0000","002013",""
"201059","2010","000752009","00212009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1300,0000","002013",""
"201059","2010","000762009","00102009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1400,0000","002013",""
"201059","2010","000772009","00192009","1/12/2009 00:00:00","PARA TRANSPORTE DOS ESTUDANTES ATÉ O FINAL DO ANO LETIVO","1500,0000","002013",""
"201059","2010","000812009","00012009","23/12/2009 00:00:00","NECESSIDADES DE SERVIÇOS ADICIONAIS NO SANGRADOURO.","70478,3700","002013",""
"201059","2010","000842009","00012010","4/1/2010 00:00:00","PROROGAÇÃO DE VALIDADE DE PRAZO","0,0000","002013",""
"201059","2015","000862014","00012015","31/12/2014 00:00:00","OCORRE QUE, QUANDO O PRESENTE CERTAME FORA REALIZADO A ADMINISTRACAO MUNICIPAL, ACABOU POR FIRMAR O PERIODO DE VIGENCIA DA AVENCA ATE O FINAL DO EXERCICIO FINANCEIRO DE 2014 E, TRANSCORRIDO ESSE PRAZO","5200,0000","042015","3/3/2015 00:00:00"
"201059","2015","000942014","00012015","2/12/2014 00:00:00","O PRESENTE ADITAMENTO DE PRAZO OCORRE DEVIDO AO NAO REPASSE POR PARTE DO GOVERNO FEDERAL DOS RECURSOS FINANCEIROS PARA CONSTRUCAO DA OBRA EM EPIGRAFE","0,0000","072015","9/8/2015 00:00:00"
"201059","2015","000942014","00022015","30/7/2015 00:00:00","ADITAMENTO DE PRAZO DEVIDO A NAO CONCLUSAO DOS SERVICOS EM EPIGRAFE.","0,0000","072015","31/12/2015 00:00:00"
"201059","2011","000952011","00012011","7/10/2011 00:00:00","aditivo de prazo de vigência para 07/04/2012","0,0000","002013","7/4/2012 00:00:00"
"201059","2012","000952011","00012012","29/6/2012 00:00:00","aditivo de prazo para 29/12/2012","0,0000","002013","29/12/2012 00:00:00"
"201059","2011","000952011","10012011","9/12/2011 00:00:00","aditivo de prazo para 30/06/2012","0,0000","002013","30/6/2012 00:00:00"
"201059","2011","000992011","00012011","30/12/2011 00:00:00","PRORROGAÇÃO DE VIGÊNCIA DE PRAZO 30/03/2012","0,0000","002013","30/3/2012 00:00:00"
"201059","2011","001002011","00012011","1/12/2011 00:00:00","PRORROGAÇÃO DE VALORES","4500,0000","002013","31/12/2011 00:00:00"
"201059","2011","001012011","00012011","1/12/2011 00:00:00","PRORROGAÇÃO DE VALORES","4500,0000","002013","31/12/2011 00:00:00"
"201059","2011","001042011","00012011","1/12/2011 00:00:00","PRORROGAÇÃO DE VALORES","4000,0000","002013","31/12/2011 00:00:00"
"201059","2011","001062011","00012011","1/12/2011 00:00:00","PRORROGAÇÃO DE VALORES","7400,0000","002013","31/12/2011 00:00:00"
"201059","2011","001072011","00012011","1/12/2011 00:00:00","PRORROGAÇÃO DE VALORES","4000,0000","002013","31/12/2011 00:00:00"
"201059","2011","001082011","00012011","31/12/2011 00:00:00","PRORROGAÇÃO DE VALORES","6000,0000","002013","31/12/2011 00:00:00"
"201059","2015","001212014","00012015","26/1/2015 00:00:00","EM 13 DE NOVEMBRO DE 2014, ESTA PREFEITURA REALIZOU SESSAO DE DISPUTA DO TOMADA DE PRECOS N. 00027/2014, OBJETIVANDO CONTRATAR PESSOA JURIDICA PARA: CONSTRATACAO DE EMRPESA ESPECIALIZADA NO RAMO DA CO","0,0000","042015","27/2/2015 00:00:00"
"201059","2016","001212014","00022015","26/2/2015 00:00:00","O PRESENTE ADITIVO DECORRE DA NAO CONCLUSAO DOS SERVICOS, SENDO, PORTANTO, NECESSARIO A DILATACAO DE PRAZO CONTRATUAL PARA A CONCRETIZACAO DA OBRA EM EPIGRAFE.                                         ","0,0000","012016","25/8/2015 00:00:00"
"201059","2015","001212014","00032015","30/7/2015 00:00:00","ADITAMENTO DE PRAZO EM DECORRENCIA DA NAO FINALIZACAO DOS SERVICOS ORA CONTRATADOS.","0,0000","072015","31/12/2015 00:00:00"
"201059","2016","001282015","00012016","28/1/2016 00:00:00","EM 16 DE OUTUBRO DE 2015, ESTA PREFEITURA REALIZOU SESSAO DE DISPUTA PUBLICA DO TIPO TOMADA DE PRECOS N. 00007/2015, OBJETIVANDO: CONTRATACAO DE EMPRESA PARA PRESTACAO DE SERVICOS DE ENGENHARIA CIVIL ","33354,7500","022016","1/1/2014 00:00:00"
"201059","2011","001402011","00012011","9/12/2011 00:00:00","PRORROGAÇÃO DE VIGENCIA DE PRAZO PARA 12/03/2012","0,0000","002013","12/3/2012 00:00:00"
"201059","2012","001802011","00012012","7/3/2012 00:00:00","ALTERAÇÃO DE VALORES E PRORROGAÇÃO DE PRAZO","47559,0000","002013","8/8/2012 00:00:00"
"201059","2012","001802011","00022012","7/8/2012 00:00:00","aditivo prazo para 08/02/2013","0,0000","002013","8/2/2013 00:00:00"
"201059","2013","001802011","00202013","2/1/2013 00:00:00","aditivo de prazo para poder continuar com o empenhamento","0,0000","082013","31/12/2013 00:00:00"
"201059","2014","001802011","00202014","2/1/2014 00:00:00","ADITIVO DE PRAZO PARA PODER CONTINUAR COM O EMPENHAMENTO","0,0000","072014","31/12/2014 00:00:00"
"201059","2012","001812011","00022012","11/5/2012 00:00:00","PRORROGAÇÃO DE PRAZO 12/05/2012 A 12/09/2012","0,0000","002013","12/9/2012 00:00:00"
"201059","2012","001812011","00032012","11/9/2012 00:00:00","PRORROGAÇÃO DE PRAZO PARA ATÉ 12/01/2013","0,0000","002013","12/1/2013 00:00:00"
"201059","2014","001812011","10022014","2/1/2014 00:00:00","ADITIVO DE PRAZO PARA PODER CONTINUAR COM O EMPENHAMENTO","0,0000","072014","31/12/2014 00:00:00"
"201059","2012","001822011","00012012","1/2/2012 00:00:00","PRORROGAÇÃO DE PRAZO PARA O PERIODO DE 12/01/2012 A 12/05/2012","0,0000","002013","12/5/2012 00:00:00"
"201059","2012","001822011","00022012","11/5/2012 00:00:00","PRORROGAÇÃO DE PRAZO 12/05/2012  A 12/09/2012","0,0000","002013","12/9/2012 00:00:00"
"201059","2012","001822011","00032012","11/9/2012 00:00:00","PRORROGAÇÃO DE PRAZO 11/09/2012 A 12/01/2013","0,0000","002013","12/1/2013 00:00:00"
"201059","2012","001822012","00012012","28/9/2012 00:00:00","aditivo de prazo","0,0000","002013","29/12/2012 00:00:00"
"201059","2014","001822012","00232014","2/1/2014 00:00:00","ADITIVO DE PRAZO PARA PODER CONTINUAR COM O EMPENHAMENTO","0,0000","072014","31/12/2014 00:00:00"
"201059","2012","001852011","00012012","25/9/2012 00:00:00","PRORROGAÇÃO DE PRAZO 25/09/2012 A 26/03/2013","0,0000","002013","26/3/2013 00:00:00"
"201059","2012","001852011","00022012","11/12/2012 00:00:00","REPROGRAMAÇÃO DO CONVENIO DO ESGOTAMENTO","103400,2000","002013","26/3/2013 00:00:00"
"201059","2012","001862011","00022012","23/3/2012 00:00:00","aditivo de prazo para 26/09/2012","0,0000","002013","26/9/2012 00:00:00"
"201059","2012","001902011","00012012","25/9/2012 00:00:00","ADITIVO DE VALOR","14624,9300","002013","30/9/2012 00:00:00"
"201059","2012","001932012","00012012","28/11/2012 00:00:00","art. 65 lei 8.666/93","29125,0000","002013","31/12/2012 00:00:00"
"201059","2011","001962011","00012011","30/12/2011 00:00:00","PRORROGAÇÃO DE VIGENCIA DE PRAZO PARA 30/03/2012","0,0000","002013","30/3/2012 00:00:00"
"201059","2012","001962011","00012012","29/3/2012 00:00:00","PRORROGAÇÃO DE PRAZO PARA 30/09/2012","0,0000","002013","30/9/2012 00:00:00"
"201059","2012","001962011","00022012","1/8/2012 00:00:00","ADITIVO DE VALOR ART. 57 LEI 8.666/93","80000,0000","002013","30/9/2012 00:00:00"
"201059","2012","002102012","00012012","19/12/2012 00:00:00","ALTERAÇÃO DE VALOR ORIGINALMENTE AJUSTADO","9207,8000","002013","31/12/2012 00:00:00"
"201059","2014","005TP2013","00022014","1/10/2014 00:00:00","para continuar com o empenhamento","0,0000","092014","31/12/2014 00:00:00"
"201059","2013","005TP2013","00052013","18/7/2013 00:00:00","aditivo de prazo para poder continuar com o empenhamento","0,0000","082013","31/12/2013 00:00:00"
"201059","2014","006TP2013","00062014","2/1/2014 00:00:00","ADITIVO DE PRAZO PARA PODER CONTINUAR COM O EMPENHAMENTO","0,0000","072014","31/12/2014 00:00:00"
"201059","2013","007CV2013","00012013","30/4/2013 00:00:00","Aditivo de Prazo","0,0000","042013","30/6/2013 00:00:00"
"201059","2014","008TP2013","00082014","2/1/2014 00:00:00","ADITIVO DE PRAZO PARA CONTINUAR COM O EMPENHAMENTO","0,0000","072014","31/12/2014 00:00:00"
"201059","2014","009TP2013","00092014","2/1/2014 00:00:00","ADITIVO DE PRAZO PARA PODER CONTINUAR COM O EMPENHAMENTO","0,0000","072014","31/12/2014 00:00:00"
"201059","2015","009TP2013","10092015","21/12/2015 00:00:00","ADITIVO DE PARZO PARA PODER CONTINUAR COM O EMPENHAMENTO","0,0000","112015","31/12/2016 00:00:00"
"201059","2013","048PP2013","00042013","30/8/2013 00:00:00","aditivo para poder continuar com o empenhamento","0,0000","092013","31/12/2013 00:00:00"
"201059","2012","100172012","00012012","5/11/2012 00:00:00","art.65,§1º e art. 57 § 1º da lei 8666/93","58885,3700","002013","31/12/2012 00:00:00"
"201059","2011","100752011","00012011","29/12/2011 00:00:00","ADITIVO DE PRAZO PARA 30/03/2012","0,0000","002013","30/3/2012 00:00:00"
"201059","2012","100752011","00012012","29/3/2012 00:00:00","PRORROGAÇÃO DE PRAZO PARA O DIA 30 DE MAIO DE 2012","0,0000","002013","30/5/2012 00:00:00"
"201059","2012","100752011","00032012","29/5/2012 00:00:00","PRORROGAÇÃO DE PRAZO 30/05/2012 a 30/07/2012","0,0000","002013","30/7/2012 00:00:00"
"201059","2011","101022011","00012011","1/12/2011 00:00:00","PRORROGAÇÃO DE VALORES","4000,0000","002013","31/12/2011 00:00:00"
"201059","2012","102012012","00012001","19/12/2012 00:00:00","art. 65 da leie 8666/93","6868,7300","002013","31/12/2012 00:00:00"
"201059","2012","300552012","00012012","3/9/2012 00:00:00","ADITIVO DE PRAZO PARA 04/01/2013","0,0000","002013","4/1/2013 00:00:00"
"201059","2012","300552012","00022012","28/12/2012 00:00:00","ADITIVO DE PRAZO PARA 04/05/2013","0,0000","002013","4/5/2013 00:00:00"
"201060","2014","000052014","00000001","20/2/2014 00:00:00","DAR-SE-A ALTERACAO CONTRATUAL EM VIRTUDE DO PROLONGAMENTO DOS EFEITOS DA SECA QUE ASSOLA O MUNICIPIO.","0,0000","062014","20/5/2014 00:00:00"
"201060","2015","000152014","00012015","5/1/2015 00:00:00","DAR-SE-A ALTERACAO CONTRATUAL:  A) POR ACRESCIMO DE QUANTITATIVOS DE PRODUTOS CONTRATADOS, NOS TERMOS DO ART. 65, I,  1 DA LEI 8.666/93.  B) PARA PRORROGACAO DO PRAZO CONTRATUAL, EM VIRTUDE DE ACRESCI","64080,0000","022015","31/1/2015 00:00:00"
"201060","2015","000162014","00012015","4/12/2014 00:00:00","DAR-SE-A ALTERACAO CONTRATUAL:  A) POR ACRESCIMO DE QUANTITATIVOS DE PRODUTOS CONTRATADOS, NOS TERMOS DO ART. 65, I,  1 DA LEI 8.666/93.  B) PARA PRORROGACAO DO PRAZO CONTRATUAL, EM VIRTUDE DE ACRESCI","53238,0000","022015","31/1/2015 00:00:00"
"201060","2014","000212013","00222013","30/12/2013 00:00:00","Dar-se-á prorrogação do prazo contratual, nos termos do Art. 57, II da lei 8.666/93, por tratar de serviços advocatícios contínuos e obtenção de preços e condições mais vantajosas para administração","0,0000","072014","31/12/2014 00:00:00"
"201060","2015","000322014","00132015","22/4/2015 00:00:00","Dar-se-á prorrogação do prazo contratual, nos termos do Art. 57, § 1°, II da Lei 8.666/93, devido ao atraso na liberação de recursos pelo órgão financiador.","0,0000","052015","30/10/2015 00:00:00"
